case_id,citation,decision_date,has_termination,has_discipline,has_retaliation,has_coercion,has_privacy_violation,has_exclusion,has_mental_stress,claim_to_termination_days,timeline_flags
2020onwsiat1347,2020 ONWSIAT 1347 (CanLII),2020-07-23,0,0,0,0,0,0,0,,
2020onwsiat1348,2020 ONWSIAT 1348 (CanLII),2020-07-23,0,0,0,0,0,0,0,,
2020onwsiat1349,2020 ONWSIAT 1349 (CanLII),2020-07-23,0,0,0,0,0,0,0,,
2020onwsiat1350,2020 ONWSIAT 1350 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1351,2020 ONWSIAT 1351 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1352,2020 ONWSIAT 1352 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1353,2020 ONWSIAT 1353 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1354,2020 ONWSIAT 1354 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1355,2020 ONWSIAT 1355 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1356,2020 ONWSIAT 1356 (CanLII),2020-07-24,0,0,0,0,0,0,0,,
2020onwsiat1357,2020 ONWSIAT 1357 (CanLII),2020-07-24,1,0,0,0,0,0,0,,
2020onwsiat1358,2020 ONWSIAT 1358 (CanLII),2020-07-27,0,0,0,0,0,0,0,,
2020onwsiat1359,2020 ONWSIAT 1359 (CanLII),2020-07-27,0,0,0,0,0,0,0,,
2020onwsiat1360,2020 ONWSIAT 1360 (CanLII),2020-07-27,0,0,0,0,0,0,0,,
2020onwsiat1361,2020 ONWSIAT 1361 (CanLII),2020-07-27,0,0,0,0,0,0,0,,
2020onwsiat1362,2020 ONWSIAT 1362 (CanLII),2020-07-28,0,0,0,0,0,0,0,,
2020onwsiat1363,2020 ONWSIAT 1363 (CanLII),2020-07-28,0,0,0,0,0,0,0,,
2020onwsiat1364,2020 ONWSIAT 1364 (CanLII),2020-07-28,0,0,0,0,0,0,0,,
2020onwsiat1365,2020 ONWSIAT 1365 (CanLII),2020-07-28,0,0,0,0,0,0,0,,
2020onwsiat1366,2020 ONWSIAT 1366 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1367,2020 ONWSIAT 1367 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1368,2020 ONWSIAT 1368 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1369,2020 ONWSIAT 1369 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1370,2020 ONWSIAT 1370 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1371,2020 ONWSIAT 1371 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1372,2020 ONWSIAT 1372 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1373,2020 ONWSIAT 1373 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1374,2020 ONWSIAT 1374 (CanLII),2020-07-29,0,0,0,0,0,0,0,,
2020onwsiat1375,2020 ONWSIAT 1375 (CanLII),2020-07-30,0,0,0,0,0,0,0,,
2020onwsiat1376,2020 ONWSIAT 1376 (CanLII),2020-07-30,0,0,0,0,0,0,0,,
2020onwsiat1377,2020 ONWSIAT 1377 (CanLII),2020-07-30,0,0,0,0,0,0,0,,
2020onwsiat1378,2020 ONWSIAT 1378 (CanLII),2020-07-30,0,0,0,0,0,0,0,,
2020onwsiat1379,2020 ONWSIAT 1379 (CanLII),2020-07-30,0,0,0,0,0,0,0,,
2020onwsiat1380,2020 ONWSIAT 1380 (CanLII),2020-07-30,0,0,0,0,0,0,0,,
2020onwsiat1381,2020 ONWSIAT 1381 (CanLII),2020-08-04,0,0,0,0,0,0,0,,
2020onwsiat1382,2020 ONWSIAT 1382 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1383,2020 ONWSIAT 1383 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1384,2020 ONWSIAT 1384 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1385,2020 ONWSIAT 1385 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1386,2020 ONWSIAT 1386 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1387,2020 ONWSIAT 1387 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1388,2020 ONWSIAT 1388 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1389,2020 ONWSIAT 1389 (CanLII),2020-07-31,0,0,0,0,0,0,0,,
2020onwsiat1390,2020 ONWSIAT 1390 (CanLII),2020-08-04,0,0,0,0,0,0,0,,
2020onwsiat1391,2020 ONWSIAT 1391 (CanLII),2020-08-04,0,0,0,0,0,0,0,,
2020onwsiat1392,2020 ONWSIAT 1392 (CanLII),2020-08-04,0,0,0,0,0,0,0,,
2020onwsiat1393,2020 ONWSIAT 1393 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1394,2020 ONWSIAT 1394 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1395,2020 ONWSIAT 1395 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1396,2020 ONWSIAT 1396 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1397,2020 ONWSIAT 1397 (CanLII),2020-08-05,0,0,0,0,0,0,1,,
2020onwsiat1398,2020 ONWSIAT 1398 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1399,2020 ONWSIAT 1399 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1400,2020 ONWSIAT 1400 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1401,2020 ONWSIAT 1401 (CanLII),2020-08-05,0,0,0,0,0,0,0,,
2020onwsiat1402,2020 ONWSIAT 1402 (CanLII),2020-08-06,0,0,0,0,0,0,0,,
2020onwsiat1403,2020 ONWSIAT 1403 (CanLII),2020-08-06,0,0,0,0,0,0,0,,
2020onwsiat1404,2020 ONWSIAT 1404 (CanLII),2020-08-06,0,0,0,0,0,0,1,,
2020onwsiat1405,2020 ONWSIAT 1405 (CanLII),2020-08-06,0,0,0,0,0,0,0,,
2020onwsiat1406,2020 ONWSIAT 1406 (CanLII),2020-08-06,0,0,0,0,0,0,0,,
2020onwsiat1407,2020 ONWSIAT 1407 (CanLII),2020-08-06,0,0,0,0,0,0,0,,
2020onwsiat1408,2020 ONWSIAT 1408 (CanLII),2020-08-06,0,0,0,0,0,0,0,,
2020onwsiat1409,2020 ONWSIAT 1409 (CanLII),2020-08-07,0,0,0,0,0,0,0,,
2020onwsiat1410,2020 ONWSIAT 1410 (CanLII),2020-08-07,0,0,0,0,0,0,0,,
2020onwsiat1411,2020 ONWSIAT 1411 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1412,2020 ONWSIAT 1412 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1413,2020 ONWSIAT 1413 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1414,2020 ONWSIAT 1414 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1415,2020 ONWSIAT 1415 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1416,2020 ONWSIAT 1416 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1417,2020 ONWSIAT 1417 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1418,2020 ONWSIAT 1418 (CanLII),2020-08-10,0,0,0,0,0,0,0,,
2020onwsiat1419,2020 ONWSIAT 1419 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1420,2020 ONWSIAT 1420 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1421,2020 ONWSIAT 1421 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1422,2020 ONWSIAT 1422 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1423,2020 ONWSIAT 1423 (CanLII),2020-08-13,0,0,0,0,0,0,0,,
2020onwsiat1424,2020 ONWSIAT 1424 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1425,2020 ONWSIAT 1425 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1426,2020 ONWSIAT 1426 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1427,2020 ONWSIAT 1427 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1428,2020 ONWSIAT 1428 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1429,2020 ONWSIAT 1429 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1430,2020 ONWSIAT 1430 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1431,2020 ONWSIAT 1431 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1432,2020 ONWSIAT 1432 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1433,2020 ONWSIAT 1433 (CanLII),2020-08-11,0,0,0,0,0,0,0,,
2020onwsiat1434,2020 ONWSIAT 1434 (CanLII),2020-08-12,0,0,0,0,0,0,0,,
2020onwsiat1435,2020 ONWSIAT 1435 (CanLII),2020-08-12,0,0,0,0,0,0,0,,
2020onwsiat1436,2020 ONWSIAT 1436 (CanLII),2020-08-12,0,0,0,0,0,0,0,,
2020onwsiat1437,2020 ONWSIAT 1437 (CanLII),2020-08-12,0,0,0,0,0,0,0,,
2020onwsiat1438,2020 ONWSIAT 1438 (CanLII),2020-08-12,0,0,0,0,0,0,0,,
2020onwsiat1439,2020 ONWSIAT 1439 (CanLII),2020-08-13,0,0,0,0,0,0,0,,
2020onwsiat1440,2020 ONWSIAT 1440 (CanLII),2020-08-13,0,0,0,0,0,0,0,,
2020onwsiat1441,2020 ONWSIAT 1441 (CanLII),2020-08-13,0,0,0,0,0,0,0,,
2020onwsiat1442,2020 ONWSIAT 1442 (CanLII),2020-08-13,0,0,0,0,0,0,0,,
2020onwsiat1443,2020 ONWSIAT 1443 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1444,2020 ONWSIAT 1444 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1445,2020 ONWSIAT 1445 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1446,2020 ONWSIAT 1446 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1447,2020 ONWSIAT 1447 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1448,2020 ONWSIAT 1448 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1449,2020 ONWSIAT 1449 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1450,2020 ONWSIAT 1450 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1451,2020 ONWSIAT 1451 (CanLII),2020-08-14,0,0,0,0,0,0,0,,
2020onwsiat1452,2020 ONWSIAT 1452 (CanLII),2020-08-17,0,0,0,0,0,0,1,,
2020onwsiat1453,2020 ONWSIAT 1453 (CanLII),2020-08-17,0,0,0,0,0,0,1,,
2020onwsiat1454,2020 ONWSIAT 1454 (CanLII),2020-08-17,0,0,0,0,0,0,0,,
2020onwsiat1455,2020 ONWSIAT 1455 (CanLII),2020-08-17,0,0,0,0,0,0,0,,
2020onwsiat1456,2020 ONWSIAT 1456 (CanLII),2020-08-17,0,0,0,0,0,0,0,,
2020onwsiat1457,2020 ONWSIAT 1457 (CanLII),2020-08-18,0,0,0,0,0,0,0,,
2020onwsiat1458,2020 ONWSIAT 1458 (CanLII),2020-08-18,0,0,0,0,0,0,0,,
2020onwsiat1459,2020 ONWSIAT 1459 (CanLII),2020-08-18,0,0,0,0,0,0,0,,
2020onwsiat1460,2020 ONWSIAT 1460 (CanLII),2020-08-18,0,0,0,0,0,0,0,,
2020onwsiat1461,2020 ONWSIAT 1461 (CanLII),2020-08-18,0,0,0,0,0,0,0,,
2020onwsiat1462,2020 ONWSIAT 1462 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1463,2020 ONWSIAT 1463 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1464,2020 ONWSIAT 1464 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1465,2020 ONWSIAT 1465 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1466,2020 ONWSIAT 1466 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1467,2020 ONWSIAT 1467 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1468,2020 ONWSIAT 1468 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1469,2020 ONWSIAT 1469 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1470,2020 ONWSIAT 1470 (CanLII),2020-08-19,0,0,0,0,0,0,0,,
2020onwsiat1471,2020 ONWSIAT 1471 (CanLII),2020-08-20,0,0,0,0,0,0,1,,
2020onwsiat1472,2020 ONWSIAT 1472 (CanLII),2020-08-20,0,0,0,0,0,0,0,,
2020onwsiat1473,2020 ONWSIAT 1473 (CanLII),2020-08-20,0,0,0,0,0,0,1,,
2020onwsiat1474,2020 ONWSIAT 1474 (CanLII),2020-08-20,0,0,0,0,0,0,0,,
2020onwsiat1475,2020 ONWSIAT 1475 (CanLII),2020-08-21,0,0,0,0,0,0,0,,
2020onwsiat1476,2020 ONWSIAT 1476 (CanLII),2020-08-21,0,0,0,0,0,0,0,,
2020onwsiat1477,2020 ONWSIAT 1477 (CanLII),2020-08-24,0,0,0,0,0,0,0,,
2020onwsiat1478,2020 ONWSIAT 1478 (CanLII),2020-08-24,0,0,0,0,0,0,0,,
2020onwsiat1479,2020 ONWSIAT 1479 (CanLII),2020-08-24,0,0,0,0,0,0,0,,
2020onwsiat1480,2020 ONWSIAT 1480 (CanLII),2020-08-24,0,0,0,0,0,0,0,,
2020onwsiat1481,2020 ONWSIAT 1481 (CanLII),2020-08-24,0,0,0,0,0,0,0,,
2020onwsiat1482,2020 ONWSIAT 1482 (CanLII),2020-08-25,0,0,0,0,0,0,0,,
2020onwsiat1483,2020 ONWSIAT 1483 (CanLII),2020-08-25,0,0,0,0,0,0,0,,
2020onwsiat1484,2020 ONWSIAT 1484 (CanLII),2020-08-25,0,0,0,0,0,0,0,,
2020onwsiat1485,2020 ONWSIAT 1485 (CanLII),2020-08-25,0,0,0,0,0,0,0,,
2020onwsiat1486,2020 ONWSIAT 1486 (CanLII),2020-08-26,0,0,0,0,0,0,0,,
2020onwsiat1487,2020 ONWSIAT 1487 (CanLII),2020-08-26,0,0,0,0,0,0,0,,
2020onwsiat1488,2020 ONWSIAT 1488 (CanLII),2020-08-26,0,0,0,0,0,0,0,,
2020onwsiat1489,2020 ONWSIAT 1489 (CanLII),2020-08-26,0,0,0,0,0,0,0,,
2020onwsiat1490,2020 ONWSIAT 1490 (CanLII),2020-08-26,0,0,0,0,0,0,0,,
2020onwsiat1491,2020 ONWSIAT 1491 (CanLII),2020-08-27,0,0,0,0,0,0,0,,
2020onwsiat1492,2020 ONWSIAT 1492 (CanLII),2020-08-27,0,0,0,0,0,0,1,,
2020onwsiat1493,2020 ONWSIAT 1493 (CanLII),2020-08-27,0,0,0,0,0,0,0,,
2020onwsiat1494,2020 ONWSIAT 1494 (CanLII),2020-08-27,0,0,0,0,0,0,0,,
2020onwsiat1495,2020 ONWSIAT 1495 (CanLII),2020-08-27,0,0,0,0,0,0,0,,
2020onwsiat1496,2020 ONWSIAT 1496 (CanLII),2020-08-28,0,0,0,0,0,0,0,,
2020onwsiat1497,2020 ONWSIAT 1497 (CanLII),2020-08-28,0,0,0,0,0,0,0,,
2020onwsiat1498,2020 ONWSIAT 1498 (CanLII),2020-08-28,0,0,0,0,0,0,0,,
2020onwsiat1499,2020 ONWSIAT 1499 (CanLII),2020-08-28,0,0,0,0,0,0,0,,
2020onwsiat1500,2020 ONWSIAT 1500 (CanLII),2020-08-28,0,0,0,0,0,0,0,,
2020onwsiat1501,2020 ONWSIAT 1501 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1502,2020 ONWSIAT 1502 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1503,2020 ONWSIAT 1503 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1504,2020 ONWSIAT 1504 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1505,2020 ONWSIAT 1505 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1506,2020 ONWSIAT 1506 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1507,2020 ONWSIAT 1507 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1508,2020 ONWSIAT 1508 (CanLII),2020-08-31,0,0,0,0,0,0,1,,
2020onwsiat1509,2020 ONWSIAT 1509 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1510,2020 ONWSIAT 1510 (CanLII),2020-08-31,0,0,0,0,0,0,0,,
2020onwsiat1511,2020 ONWSIAT 1511 (CanLII),2020-09-01,0,0,0,0,0,0,0,,
2020onwsiat1512,2020 ONWSIAT 1512 (CanLII),2020-09-01,0,0,0,0,0,0,0,,
2020onwsiat1513,2020 ONWSIAT 1513 (CanLII),2020-09-01,0,0,0,0,0,0,0,,
2020onwsiat1514,2020 ONWSIAT 1514 (CanLII),2020-09-01,0,0,0,0,0,0,0,,
2020onwsiat1515,2020 ONWSIAT 1515 (CanLII),2020-09-01,0,0,0,0,0,0,0,,
2020onwsiat1516,2020 ONWSIAT 1516 (CanLII),2020-09-01,0,0,0,0,0,0,0,,
2020onwsiat1517,2020 ONWSIAT 1517 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1518,2020 ONWSIAT 1518 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1519,2020 ONWSIAT 1519 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1520,2020 ONWSIAT 1520 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1521,2020 ONWSIAT 1521 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1522,2020 ONWSIAT 1522 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1523,2020 ONWSIAT 1523 (CanLII),2020-09-02,0,0,0,0,0,0,0,,
2020onwsiat1524,2020 ONWSIAT 1524 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1525,2020 ONWSIAT 1525 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1526,2020 ONWSIAT 1526 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1527,2020 ONWSIAT 1527 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1528,2020 ONWSIAT 1528 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1529,2020 ONWSIAT 1529 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1530,2020 ONWSIAT 1530 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1531,2020 ONWSIAT 1531 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1532,2020 ONWSIAT 1532 (CanLII),2020-09-03,0,0,0,0,0,0,0,,
2020onwsiat1533,2020 ONWSIAT 1533 (CanLII),2020-09-04,0,0,0,0,0,0,0,,
2020onwsiat1534,2020 ONWSIAT 1534 (CanLII),2020-09-04,0,0,0,0,0,0,0,,
2020onwsiat1535,2020 ONWSIAT 1535 (CanLII),2020-09-04,1,0,0,0,0,0,0,,
2020onwsiat1536,2020 ONWSIAT 1536 (CanLII),2020-09-04,0,0,0,0,0,0,0,,
2020onwsiat1537,2020 ONWSIAT 1537 (CanLII),2020-09-04,0,0,0,0,0,0,0,,
2020onwsiat1538,2020 ONWSIAT 1538 (CanLII),2020-09-08,0,0,0,0,0,0,0,,
2020onwsiat1539,2020 ONWSIAT 1539 (CanLII),2020-09-08,0,0,0,0,0,0,0,,
2020onwsiat1540,2020 ONWSIAT 1540 (CanLII),2020-09-08,0,0,0,0,0,0,0,,
2020onwsiat1541,2020 ONWSIAT 1541 (CanLII),2020-09-08,0,0,0,0,0,0,0,,
2020onwsiat1542,2020 ONWSIAT 1542 (CanLII),2020-09-08,0,0,0,0,0,0,0,,
2020onwsiat1543,2020 ONWSIAT 1543 (CanLII),2020-09-09,0,0,0,0,0,0,0,,
2020onwsiat1544,2020 ONWSIAT 1544 (CanLII),2020-09-09,0,0,0,0,0,0,0,,
2020onwsiat1545,2020 ONWSIAT 1545 (CanLII),2020-09-09,0,0,0,0,0,0,0,,
2020onwsiat1546,2020 ONWSIAT 1546 (CanLII),2020-09-09,0,0,0,0,0,0,0,,
2020onwsiat1547,2020 ONWSIAT 1547 (CanLII),2020-09-09,0,0,0,0,0,0,0,,
2020onwsiat1548,2020 ONWSIAT 1548 (CanLII),2020-09-09,0,0,0,0,0,0,0,,
2020onwsiat1549,2020 ONWSIAT 1549 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1550,2020 ONWSIAT 1550 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1551,2020 ONWSIAT 1551 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1552,2020 ONWSIAT 1552 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1553,2020 ONWSIAT 1553 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1554,2020 ONWSIAT 1554 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1555,2020 ONWSIAT 1555 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1556,2020 ONWSIAT 1556 (CanLII),2020-09-10,0,0,0,0,0,0,1,,
2020onwsiat1557,2020 ONWSIAT 1557 (CanLII),2020-09-10,0,0,0,0,0,0,0,,
2020onwsiat1558,2020 ONWSIAT 1558 (CanLII),2020-09-11,0,0,0,0,0,0,0,,
2020onwsiat1559,2020 ONWSIAT 1559 (CanLII),2020-09-11,0,0,0,0,0,0,0,,
2020onwsiat1560,2020 ONWSIAT 1560 (CanLII),2020-09-11,0,0,0,0,0,0,0,,
2020onwsiat1561,2020 ONWSIAT 1561 (CanLII),2020-09-11,0,0,0,0,0,0,0,,
2020onwsiat1562,2020 ONWSIAT 1562 (CanLII),2020-09-11,0,0,0,0,0,0,0,,
2020onwsiat1563,2020 ONWSIAT 1563 (CanLII),2020-09-14,0,0,0,0,0,0,0,,
2020onwsiat1564,2020 ONWSIAT 1564 (CanLII),2020-09-14,0,0,0,0,0,0,0,,
2020onwsiat1565,2020 ONWSIAT 1565 (CanLII),2020-09-14,0,0,0,0,0,0,0,,
2020onwsiat1566,2020 ONWSIAT 1566 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1567,2020 ONWSIAT 1567 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1568,2020 ONWSIAT 1568 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1569,2020 ONWSIAT 1569 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1570,2020 ONWSIAT 1570 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1571,2020 ONWSIAT 1571 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1572,2020 ONWSIAT 1572 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1573,2020 ONWSIAT 1573 (CanLII),2020-09-15,0,0,0,0,0,0,0,,
2020onwsiat1574,2020 ONWSIAT 1574 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1575,2020 ONWSIAT 1575 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1576,2020 ONWSIAT 1576 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1577,2020 ONWSIAT 1577 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1578,2020 ONWSIAT 1578 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1579,2020 ONWSIAT 1579 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1580,2020 ONWSIAT 1580 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1581,2020 ONWSIAT 1581 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1582,2020 ONWSIAT 1582 (CanLII),2020-09-16,0,0,0,0,0,0,0,,
2020onwsiat1583,2020 ONWSIAT 1583 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1584,2020 ONWSIAT 1584 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1585,2020 ONWSIAT 1585 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1586,2020 ONWSIAT 1586 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1587,2020 ONWSIAT 1587 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1588,2020 ONWSIAT 1588 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1589,2020 ONWSIAT 1589 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1590,2020 ONWSIAT 1590 (CanLII),2020-09-17,0,0,0,0,0,0,0,,
2020onwsiat1591,2020 ONWSIAT 1591 (CanLII),2020-09-18,0,0,0,0,0,0,0,,
2020onwsiat1592,2020 ONWSIAT 1592 (CanLII),2020-09-18,0,0,0,0,0,0,0,,
2020onwsiat1593,2020 ONWSIAT 1593 (CanLII),2020-09-18,0,0,0,0,0,0,0,,
2020onwsiat1594,2020 ONWSIAT 1594 (CanLII),2020-09-18,0,0,0,0,0,0,0,,
2020onwsiat1595,2020 ONWSIAT 1595 (CanLII),2020-09-18,0,0,0,0,0,0,0,,
2020onwsiat1596,2020 ONWSIAT 1596 (CanLII),2020-09-18,0,0,0,0,0,0,0,,
2020onwsiat1597,2020 ONWSIAT 1597 (CanLII),2020-09-21,0,0,0,0,0,0,0,,
2020onwsiat1598,2020 ONWSIAT 1598 (CanLII),2020-09-21,0,0,0,0,0,0,0,,
2020onwsiat1599,2020 ONWSIAT 1599 (CanLII),2020-09-21,0,0,0,0,0,0,0,,
2020onwsiat1600,2020 ONWSIAT 1600 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1601,2020 ONWSIAT 1601 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1602,2020 ONWSIAT 1602 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1603,2020 ONWSIAT 1603 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1604,2020 ONWSIAT 1604 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1605,2020 ONWSIAT 1605 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1606,2020 ONWSIAT 1606 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1607,2020 ONWSIAT 1607 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
2020onwsiat1608,2020 ONWSIAT 1608 (CanLII),2020-09-22,0,0,0,0,0,0,0,,
